Tarih,TP_MK_ISL_MK
2008-02-18,372409.39
2008-02-19,563999.23
2008-02-20,467640.77
2008-02-21,546487.4
2008-02-22,395623.49
2008-02-25,314782.91
2008-02-26,391536.42
2008-02-27,432659.79
2008-02-28,368317.36
2008-02-29,400348.35
2008-03-01,311427.57
2008-03-03,323807.65
2008-03-04,485056.42
2008-03-05,336227.51
2008-03-06,425875.268
2008-03-07,428005.11
2008-03-09,354994.99
2008-03-10,352728.288
2008-03-11,580602.76
2008-03-12,488844.12
2008-03-13,448404.51
2008-03-14,627355.2
2008-03-17,484224.64
2008-03-18,491785.38
2008-03-19,543987.94
2008-03-20,361392.2
2008-03-21,227352.55
2008-03-24,277527.08
2008-03-25,363584.52
2008-03-26,343309.87
2008-03-27,449297.71
2008-03-28,370014.3
2008-03-31,373021.48
2008-04-01,342851.96
2008-04-02,377992.61
2008-04-03,485056.42
2008-04-04,500908.5
2008-04-06,312973.283
2008-04-07,413611.27
2008-04-08,459039.77
2008-04-09,316546.65
2008-04-10,512108.6
2008-04-11,487523.23
2008-04-12,634930.43
2008-04-14,391132.34
2008-04-15,340052.55
2008-04-16,359090.92
2008-04-17,492495.3
2008-04-18,523009.08
2008-04-21,432796.61
2008-04-22,390845.8
2008-04-23,
2008-04-24,513000.86
2008-04-25,458718.28
2008-04-28,362878.54
2008-04-29,347040.75
2008-04-30,400051.3
2008-05-01,312492.81
2008-05-02,440847.408
2008-05-03,336227.51
2008-05-05,358605.95
2008-05-06,412810.304
2008-05-07,350361.95
2008-05-08,511754.27
2008-05-09,296506.319
2008-05-11,601725.49
2008-05-12,416168.14
2008-05-13,298472.414
2008-05-14,370059.863
2008-05-15,529256.02
2008-05-16,373155.177
2008-05-19,
2008-05-20,395066.19
2008-05-21,371811.62
2008-05-22,279873.59
2008-05-23,381350.12
2008-05-26,320459.92
2008-05-27,381994.65
2008-05-28,403329.2
2008-05-29,336357.31
2008-05-30,492303.323
2008-06-02,422864.739
2008-06-03,425875.268
2008-06-04,312973.283
2008-06-05,366049.76
2008-06-06,373751.15
2008-06-08,489924.35
2008-06-09,288597.79
2008-06-10,480236.4
2008-06-11,705188.429
2008-06-12,451751.29
2008-06-13,399931.57
2008-06-16,431916.05
2008-06-17,444293.33
2008-06-18,260699.81
2008-06-19,311248.2
2008-06-20,318719.26
2008-06-23,251232.05
2008-06-24,335107.07
2008-06-25,252385.49
2008-06-26,321357.78
2008-06-27,427500.85
2008-06-30,328038.94
2008-07-01,300979.45
2008-07-02,450348.16
2008-07-03,428005.11
2008-07-04,413611.27
2008-07-05,350361.95
2008-07-07,363287.84
2008-07-08,452036.82
2008-07-09,533928.66
2008-07-10,621502.109
2008-07-11,499219.59
2008-07-14,339002.19
2008-07-15,301553.94
2008-07-16,500862.53
2008-07-17,618062.06
2008-07-18,594435.45
2008-07-21,464773.28
2008-07-22,425094.64
2008-07-23,481839.56
2008-07-24,493361.74
2008-07-25,407770.13
2008-07-28,308094.08
2008-07-29,422364.82
2008-07-30,664407.72
2008-07-31,830335.13
2008-08-01,356669.03
2008-08-02,510837.14
2008-08-04,459039.77
2008-08-05,344316.816
2008-08-06,489924.35
2008-08-07,376227.91
2008-08-08,434763.04
2008-08-09,480220.41
2008-08-10,1095476.938
2008-08-11,323336.49
2008-08-12,392886.11
2008-08-13,310434.75
2008-08-14,411626.5
2008-08-15,350234.1
2008-08-18,294846.86
2008-08-19,335928.23
2008-08-20,350042.46
2008-08-21,302448.51
2008-08-22,395597.46
2008-08-25,282128.37
2008-08-26,307923.71
2008-08-27,261983.7
2008-08-28,320841.24
2008-08-29,259279.48
2008-09-01,339237.98
2008-09-02,386886.02
2008-09-03,354994.99
2008-09-04,581639.95
2008-09-05,296506.319
2008-09-06,288597.79
2008-09-07,533928.66
2008-09-08,480220.41
2008-09-09,426548.2
2008-09-10,448533.76
2008-09-11,431725.3
2008-09-12,
2008-09-15,458164.25
2008-09-16,481522.312
2008-09-17,624993.453
2008-09-18,709972.26
2008-09-19,1076003.56
2008-09-22,502506.94
2008-09-23,437461.607
2008-09-24,420724.688
2008-09-25,526605.149
2008-09-26,446551.343
2008-09-29,169664.318
2008-09-30,
2008-10-01,
2008-10-02,
2008-10-03,343996.73
2008-10-04,512108.6
2008-10-06,416990.59
2008-10-07,621502.109
2008-10-08,1095476.938
2008-10-09,448533.76
2008-10-10,724514.91
2008-10-11,428993.57
2008-10-12,
2008-10-13,567738.31
2008-10-14,681323.43
2008-10-15,451596.7
2008-10-16,800384.48
2008-10-17,681371.74
2008-10-20,623984.0
2008-10-21,871557.11
2008-10-22,588438.92
2008-10-23,966176.89
2008-10-24,643566.95
2008-10-27,602574.41
2008-10-28,352697.27
2008-10-29,
2008-10-30,851037.74
2008-10-31,838893.34
2008-11-01,333970.98
2008-11-02,415382.89
2008-11-03,536650.73
2008-11-04,723641.54
2008-11-05,601725.49
2008-11-06,705188.429
2008-11-07,499219.59
2008-11-08,323336.49
2008-11-09,431725.3
2008-11-10,428993.57
2008-11-11,387177.99
2008-11-12,
2008-11-13,649397.31
2008-11-14,583111.54
2008-11-17,571469.33
2008-11-18,616197.8
2008-11-19,591509.62
2008-11-20,698299.72
2008-11-21,730040.91
2008-11-24,858695.1
2008-11-25,949029.69
2008-11-26,579195.11
2008-11-27,728182.27
2008-11-28,703563.38
2008-12-01,444320.1
2008-12-02,671319.86
2008-12-03,488844.12
2008-12-04,634930.43
2008-12-05,416168.14
2008-12-06,451751.29
2008-12-08,392886.11
2008-12-09,450650.45
2008-12-10,
2008-12-11,523075.8
2008-12-12,490349.4
2008-12-15,674633.17
2008-12-16,711177.51
2008-12-17,634506.52
2008-12-18,523990.3
2008-12-19,534061.59
2008-12-22,286202.76
2008-12-23,264505.06
2008-12-24,162220.95
2008-12-25,128099.61
2008-12-26,219873.12
2008-12-29,303836.65
2008-12-30,340393.67
2008-12-31,634321.27
2009-01-01,
2009-01-02,497199.81
2009-01-04,741416.04
2009-01-05,
2009-01-06,927494.09
2009-01-07,852560.8
2009-01-08,636284.25
2009-01-09,726433.81
2009-01-10,629825.84
2009-01-12,716464.79
2009-01-13,519232.45
2009-01-14,650817.92
2009-01-15,660659.83
2009-01-16,522381.65
2009-01-19,503338.04
2009-01-20,576183.16
2009-01-21,609507.2
2009-01-22,610980.13
2009-01-23,496796.35
2009-01-26,685780.45
2009-01-27,651217.46
2009-01-28,689649.07
2009-01-29,529696.4
2009-01-30,446102.83
2009-02-01,497199.81
2009-02-02,296304.169
2009-02-03,420389.956
2009-02-04,873175.03
2009-02-05,388833.74
2009-02-06,1249252.79
2009-02-07,1025159.15
2009-02-09,562636.26
2009-02-10,555684.35
2009-02-11,440528.62
2009-02-12,883543.9
2009-02-13,566612.06
2009-02-16,356441.12
2009-02-17,549125.15
2009-02-18,763422.95
2009-02-19,552456.87
2009-02-20,561415.78
2009-02-23,557487.49
2009-02-24,624403.87
2009-02-25,442426.04
2009-02-26,499225.42
2009-02-27,496633.98
2009-03-02,467839.7
2009-03-03,447513.12
2009-03-04,367954.29
2009-03-05,493457.16
2009-03-06,499057.93
2009-03-07,917307.01
2009-03-08,977692.02
2009-03-09,784534.74
2009-03-10,507999.29
2009-03-11,959844.9
2009-03-12,595462.92
2009-03-13,717421.08
2009-03-16,583344.81
2009-03-17,590323.7
2009-03-18,563665.31
2009-03-19,721353.27
2009-03-20,521359.2
2009-03-23,840181.13
2009-03-24,918651.92
2009-03-25,783096.95
2009-03-26,764368.65
2009-03-27,677568.97
2009-03-30,488600.87
2009-03-31,617378.46
2009-04-01,741416.04
2009-04-02,460612.8
2009-04-03,867396.88
2009-04-05,948398.73
2009-04-06,963615.8
2009-04-07,581629.45
2009-04-08,1337585.31
2009-04-09,1138234.74
2009-04-10,683533.71
2009-04-11,979156.846
2009-04-12,977416.61
2009-04-13,642449.73
2009-04-14,887900.46
2009-04-15,758802.26
2009-04-16,1121137.92
2009-04-17,922953.41
2009-04-20,1019556.83
2009-04-21,806485.64
2009-04-22,897002.45
2009-04-23,
2009-04-24,961655.5
2009-04-27,803301.33
2009-04-28,959495.67
2009-04-29,1463562.74
2009-04-30,1178845.63
2009-05-01,780990.98
2009-05-02,388833.74
2009-05-03,493457.16
2009-05-04,948398.73
2009-05-05,1415905.36
2009-05-06,1448227.16
2009-05-07,1463050.34
2009-05-08,1490590.14
2009-05-10,614200.04
2009-05-11,954365.35
2009-05-12,1117322.32
2009-05-13,1049413.07
2009-05-14,899847.24
2009-05-15,1013996.29
2009-05-18,812128.26
2009-05-19,
2009-05-20,1365040.63
2009-05-21,1242989.9
2009-05-22,921172.75
2009-05-25,986885.32
2009-05-26,1609851.55
2009-05-27,1335662.03
2009-05-28,1064560.21
2009-05-29,1106524.45
2009-06-01,834750.22
2009-06-02,1249252.79
2009-06-03,499057.93
2009-06-04,963615.8
2009-06-05,1448227.16
2009-06-07,666227.43
2009-06-08,867657.69
2009-06-09,802491.61
2009-06-10,938044.14
2009-06-11,948376.8
2009-06-12,731069.9
2009-06-15,772362.16
2009-06-16,729232.83
2009-06-17,802087.41
2009-06-18,942847.37
2009-06-19,993238.13
2009-06-22,1022872.62
2009-06-23,861222.53
2009-06-24,1029049.71
2009-06-25,1095748.83
2009-06-26,1079305.882
2009-06-29,1198759.555
2009-06-30,914236.979
2009-07-01,852560.8
2009-07-02,1025159.15
2009-07-03,917307.01
2009-07-04,581629.45
2009-07-05,1463050.34
2009-07-06,666227.43
2009-07-07,815092.54
2009-07-08,794742.147
2009-07-09,521858.25
2009-07-10,766714.85
2009-07-12,905249.49
2009-07-13,604946.53
2009-07-14,781032.29
2009-07-15,702549.99
2009-07-16,801880.08
2009-07-17,674389.44
2009-07-20,575719.06
2009-07-21,863292.54
2009-07-22,846876.45
2009-07-23,749477.81
2009-07-24,889346.55
2009-07-27,729193.46
2009-07-28,817228.717
2009-07-29,940817.4
2009-07-30,1360648.39
2009-07-31,1266859.75
2009-08-01,636284.25
2009-08-03,977692.02
2009-08-04,848474.77
2009-08-05,1235225.73
2009-08-06,996224.86
2009-08-07,691821.8
2009-08-09,557225.03
2009-08-10,885590.7
2009-08-11,909526.088
2009-08-12,903777.43
2009-08-13,1057905.07
2009-08-14,927012.41
2009-08-17,674410.36
2009-08-18,720044.61
2009-08-19,998827.44
2009-08-20,965079.53
2009-08-21,866475.3
2009-08-24,1049687.55
2009-08-25,1145433.14
2009-08-26,1279705.64
2009-08-27,954137.19
2009-08-28,929272.85
2009-08-31,806920.58
2009-09-01,726433.81
2009-09-02,898189.68
2009-09-03,784534.74
2009-09-04,1138234.74
2009-09-06,802491.61
2009-09-07,521858.25
2009-09-08,557225.03
2009-09-09,1126931.19
2009-09-10,899281.87
2009-09-11,845393.87
2009-09-12,783280.08
2009-09-14,700859.2
2009-09-15,532198.87
2009-09-16,855406.74
2009-09-17,666114.52
2009-09-18,588174.13
2009-09-21,
2009-09-22,
2009-09-23,702287.48
2009-09-24,748903.88
2009-09-25,676504.71
2009-09-28,733455.73
2009-09-29,765004.05
2009-09-30,964248.22
2009-10-01,629825.84
2009-10-02,555684.35
2009-10-03,507999.29
2009-10-04,683533.71
2009-10-05,614200.04
2009-10-06,994613.05
2009-10-07,850423.74
2009-10-08,814817.72
2009-10-09,899281.87
2009-10-11,832512.216
2009-10-12,899332.96
2009-10-13,942292.46
2009-10-14,1200647.1
2009-10-15,1130611.53
2009-10-16,1085352.66
2009-10-19,640625.38
2009-10-20,892002.2
2009-10-21,803511.11
2009-10-22,852409.53
2009-10-23,974653.72
2009-10-26,899038.79
2009-10-27,1014926.959
2009-10-28,540011.741
2009-10-29,
2009-10-30,1033275.617
2009-11-02,440528.62
2009-11-03,959844.9
2009-11-04,979156.846
2009-11-05,1002266.583
2009-11-06,948376.8
2009-11-08,909526.088
2009-11-09,845393.87
2009-11-10,832512.216
2009-11-11,981342.057
2009-11-12,954703.268
2009-11-13,781059.43
2009-11-16,678117.4
2009-11-17,836759.74
2009-11-18,865561.1
2009-11-19,958479.34
2009-11-20,694400.34
2009-11-23,627958.2
2009-11-24,669906.43
2009-11-25,562615.17
2009-11-26,327196.19
2009-11-27,
2009-11-30,
2009-12-01,716464.79
2009-12-02,883543.9
2009-12-03,1264263.8
2009-12-04,977416.61
2009-12-05,1117322.32
2009-12-06,731069.9
2009-12-07,905249.49
2009-12-08,1118991.66
2009-12-09,783280.08
2009-12-10,899332.96
2009-12-11,954703.268
2009-12-14,684119.06
2009-12-15,931130.18
2009-12-16,842052.52
2009-12-17,781238.93
2009-12-18,783854.26
2009-12-21,897478.61
2009-12-22,858827.15
2009-12-23,889361.56
2009-12-24,550141.61
2009-12-25,541410.56
2009-12-28,673889.34
2009-12-29,776662.14
2009-12-30,853518.54
2009-12-31,961375.37
2010-01-01,
2010-01-02,1256311.17
2010-01-03,845748.03
2010-01-04,1047179.62
2010-01-05,1233699.47
2010-01-06,736553.77
2010-01-07,483055.41
2010-01-08,1370878.24
2010-01-09,580040.287
2010-01-10,619529.93
2010-01-11,1214705.2
2010-01-12,955738.82
2010-01-13,1118069.69
2010-01-14,1079920.79
2010-01-15,1137476.37
2010-01-18,768128.05
2010-01-19,1074024.6
2010-01-20,1186963.88
2010-01-21,906076.41
2010-01-22,885347.34
2010-01-25,744572.03
2010-01-26,912240.21
2010-01-27,1239428.2
2010-01-28,1092437.88
2010-01-29,1068847.25
2010-02-01,1256311.17
2010-02-02,963408.25
2010-02-03,791205.81
2010-02-04,1119373.89
2010-02-05,1551578.58
2010-02-06,931619.0
2010-02-07,474800.63
2010-02-08,966964.06
2010-02-09,814599.64
2010-02-10,935662.45
2010-02-11,825938.01
2010-02-12,1593254.72
2010-02-15,743653.93
2010-02-16,700226.9
2010-02-17,952519.65
2010-02-18,760633.91
2010-02-19,827794.88
2010-02-22,805671.9
2010-02-23,696636.17
2010-02-24,943833.05
2010-02-25,991719.52
2010-02-26,729574.11
2010-03-01,845748.03
2010-03-02,791205.81
2010-03-03,715353.39
2010-03-04,675111.13
2010-03-05,751489.05
2010-03-06,889430.95
2010-03-08,773992.46
2010-03-09,632971.929
2010-03-10,597382.17
2010-03-11,904339.36
2010-03-12,532243.37
2010-03-15,505178.54
2010-03-16,851733.32
2010-03-17,880406.07
2010-03-18,907064.76
2010-03-19,749607.92
2010-03-22,818119.49
2010-03-23,860266.5
2010-03-24,1248521.55
2010-03-25,1046718.47
2010-03-26,891803.3
2010-03-29,815905.19
2010-03-30,969847.64
2010-03-31,1000553.16
2010-04-01,1047179.62
2010-04-02,1119373.89
2010-04-03,675111.13
2010-04-05,950975.97
2010-04-06,712649.68
2010-04-07,896864.22
2010-04-08,955209.2
2010-04-09,1087485.32
2010-04-10,637306.72
2010-04-11,1159386.51
2010-04-12,955480.13
2010-04-13,813614.62
2010-04-14,1106992.31
2010-04-15,1266680.01
2010-04-16,1486544.88
2010-04-19,1069221.93
2010-04-20,1042599.33
2010-04-21,987639.47
2010-04-22,871778.03
2010-04-23,
2010-04-26,958655.48
2010-04-27,843303.05
2010-04-28,1005550.47
2010-04-29,816749.1
2010-04-30,889491.31
2010-05-01,1233699.47
2010-05-02,1551578.58
2010-05-03,751489.05
2010-05-04,668764.69
2010-05-05,873343.6
2010-05-06,730088.89
2010-05-07,1064317.73
2010-05-08,501819.73
2010-05-10,937392.61
2010-05-11,744424.66
2010-05-12,946423.9
2010-05-13,952842.48
2010-05-14,833899.38
2010-05-17,733922.81
2010-05-18,720088.45
2010-05-19,
2010-05-20,827189.97
2010-05-21,1014200.5
2010-05-24,691465.05
2010-05-25,730625.22
2010-05-26,851811.82
2010-05-27,965527.3
2010-05-28,946994.92
2010-05-31,666777.72
2010-06-01,1254829.94
2010-06-02,931619.0
2010-06-03,889430.95
2010-06-04,712649.68
2010-06-05,730088.89
2010-06-07,654809.47
2010-06-08,696648.496
2010-06-09,395272.568
2010-06-10,636045.508
2010-06-11,550807.08
2010-06-12,958306.56
2010-06-14,549981.88
2010-06-15,665685.44
2010-06-16,599316.25
2010-06-17,693691.53
2010-06-18,567854.91
2010-06-21,535409.43
2010-06-22,555462.45
2010-06-23,507846.42
2010-06-24,496621.88
2010-06-25,429805.94
2010-06-28,413983.47
2010-06-29,481819.72
2010-06-30,455534.77
2010-07-01,483055.41
2010-07-02,474800.63
2010-07-04,896864.22
2010-07-05,1064317.73
2010-07-06,559679.48
2010-07-07,521237.23
2010-07-08,570042.04
2010-07-09,456253.75
2010-07-10,891340.75
2010-07-12,1124041.77
2010-07-13,653343.79
2010-07-14,559778.55
2010-07-15,677719.19
2010-07-16,482828.15
2010-07-19,441438.8
2010-07-20,468701.46
2010-07-21,581419.49
2010-07-22,585027.65
2010-07-23,464740.4
2010-07-26,402782.19
2010-07-27,612306.711
2010-07-28,697714.14
2010-07-29,613793.25
2010-07-30,515202.29
2010-08-01,1370878.24
2010-08-02,501320.1
2010-08-03,484378.56
2010-08-04,596029.15
2010-08-05,501819.73
2010-08-06,410828.53
2010-08-07,570042.04
2010-08-09,181662.128
2010-08-10,447889.53
2010-08-11,845331.55
2010-08-12,457921.95
2010-08-13,430215.0
2010-08-16,420314.19
2010-08-17,567144.25
2010-08-18,691562.7
2010-08-19,599680.47
2010-08-20,483617.14
2010-08-23,412990.47
2010-08-24,443881.49
2010-08-25,476612.6
2010-08-26,465140.51
2010-08-27,494965.74
2010-08-30,
2010-08-31,536370.56
2010-09-01,580040.287
2010-09-02,814599.64
2010-09-03,722106.44
2010-09-04,1087485.32
2010-09-06,395272.568
2010-09-07,376233.617
2010-09-08,181662.128
2010-09-09,
2010-09-10,
2010-09-11,1082811.51
2010-09-12,1094340.07
2010-09-13,693341.331
2010-09-14,702746.339
2010-09-15,916820.251
2010-09-16,807656.679
2010-09-17,855458.374
2010-09-20,678278.898
2010-09-21,747905.36
2010-09-22,821395.26
2010-09-23,876279.22
2010-09-24,630655.78
2010-09-27,821464.43
2010-09-28,950988.84
2010-09-29,871524.88
2010-09-30,1020462.07
2010-10-01,619529.93
2010-10-02,935662.45
2010-10-03,597382.17
2010-10-04,637306.72
2010-10-05,937392.61
2010-10-06,927744.58
2010-10-07,891340.75
2010-10-08,447889.53
2010-10-09,
2010-10-11,1189914.76
2010-10-12,1060811.42
2010-10-13,1607029.02
2010-10-14,1310016.59
2010-10-15,1089811.38
2010-10-18,1117325.31
2010-10-19,1080522.33
2010-10-20,974958.57
2010-10-21,1117813.64
2010-10-22,914019.06
2010-10-25,1065045.8
2010-10-26,822825.14
2010-10-27,969098.82
2010-10-28,399934.87
2010-10-29,
2010-11-01,1214705.2
2010-11-02,825938.01
2010-11-03,612266.41
2010-11-04,1159386.51
2010-11-05,998495.08
2010-11-06,550807.08
2010-11-08,469679.74
2010-11-09,1082811.51
2010-11-10,1012336.98
2010-11-11,1054824.43
2010-11-12,914986.86
2010-11-15,258489.73
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,965669.43
2010-11-23,843175.01
2010-11-24,1131212.21
2010-11-25,804780.69
2010-11-26,764087.17
2010-11-29,903726.52
2010-11-30,880002.47
2010-12-01,812854.48
2010-12-02,1593254.72
2010-12-03,532243.37
2010-12-04,955480.13
2010-12-05,946423.9
2010-12-06,958306.56
2010-12-07,506157.59
2010-12-08,1079781.14
2010-12-09,1094340.07
2010-12-10,1060811.42
2010-12-11,914986.86
2010-12-13,1075704.54
2010-12-14,897395.83
2010-12-15,897440.61
2010-12-16,826148.31
2010-12-17,1104207.28
2010-12-20,747650.53
2010-12-21,785118.2
2010-12-22,840738.57
2010-12-23,1122134.55
2010-12-24,894777.61
2010-12-27,1097763.85
2010-12-28,1102657.36
2010-12-29,1327104.34
2010-12-30,980185.23
2010-12-31,736287.44
2011-01-02,974373.77
2011-01-03,1111575.43
2011-01-04,1354374.28
2011-01-05,1408995.75
2011-01-06,1601215.9
2011-01-07,414560.92
2011-01-08,473684.45
2011-01-09,
2011-01-10,1082420.93
2011-01-11,1239998.47
2011-01-12,966421.92
2011-01-13,1034516.69
2011-01-14,996327.64
2011-01-17,1027217.43
2011-01-18,1028564.7
2011-01-19,1085260.58
2011-01-20,1128092.06
2011-01-21,980644.3
2011-01-24,890508.17
2011-01-25,920945.75
2011-01-26,951813.94
2011-01-27,1115945.0
2011-01-28,1050809.89
2011-01-31,986977.31
2011-02-01,974373.77
2011-02-02,1043982.26
2011-02-03,884074.14
2011-02-04,912140.48
2011-02-05,927652.57
2011-02-06,817387.23
2011-02-07,981377.52
2011-02-08,769093.66
2011-02-09,541350.4
2011-02-10,680681.83
2011-02-11,744216.9
2011-02-12,727945.12
2011-02-14,863263.3
2011-02-15,1258891.62
2011-02-16,1021983.19
2011-02-17,963115.67
2011-02-18,949405.39
2011-02-21,828656.48
2011-02-22,808619.82
2011-02-23,890215.06
2011-02-24,1348821.68
2011-02-25,865932.05
2011-02-28,832097.67
2011-03-01,1111575.43
2011-03-02,884074.14
2011-03-03,1043804.04
2011-03-04,991534.61
2011-03-05,869049.58
2011-03-06,749222.77
2011-03-07,980164.49
2011-03-08,644391.76
2011-03-09,1276871.85
2011-03-10,805107.03
2011-03-11,815782.84
2011-03-14,1083180.64
2011-03-15,1165054.7
2011-03-16,1233589.12
2011-03-17,926743.47
2011-03-18,1088028.43
2011-03-21,871701.35
2011-03-22,864827.84
2011-03-23,1062773.72
2011-03-24,1031721.1
2011-03-25,946553.53
2011-03-28,785636.18
2011-03-29,841352.03
2011-03-30,882884.12
2011-03-31,1019212.29
2011-04-01,1354374.28
2011-04-02,912140.48
2011-04-03,991534.61
2011-04-04,1082227.43
2011-04-05,974951.55
2011-04-06,1252357.69
2011-04-07,473243.1
2011-04-08,1270504.79
2011-04-10,782238.23
2011-04-11,643117.37
2011-04-12,962063.58
2011-04-13,999911.77
2011-04-14,715319.65
2011-04-15,856374.2
2011-04-18,1331924.28
2011-04-19,931599.69
2011-04-20,988568.04
2011-04-21,957468.19
2011-04-22,722594.51
2011-04-25,827394.13
2011-04-26,838527.74
2011-04-27,872965.68
2011-04-28,842627.98
2011-04-29,833912.31
2011-05-01,1408995.75
2011-05-02,927652.57
2011-05-03,869049.58
2011-05-04,1342878.04
2011-05-05,743511.63
2011-05-06,784000.08
2011-05-07,509203.27
2011-05-08,979577.79
2011-05-09,528892.08
2011-05-10,715929.94
2011-05-11,930489.91
2011-05-12,541144.53
2011-05-13,1080498.97
2011-05-16,818592.44
2011-05-17,772972.72
2011-05-18,762976.06
2011-05-19,
2011-05-20,639273.92
2011-05-23,655097.22
2011-05-24,760055.86
2011-05-25,842899.89
2011-05-26,648161.97
2011-05-27,748112.53
2011-05-30,575968.58
2011-05-31,920323.22
2011-06-01,1601215.9
2011-06-02,817387.23
2011-06-03,749222.77
2011-06-04,1252357.69
2011-06-05,784000.08
2011-06-06,609242.93
2011-06-07,401200.68
2011-06-08,867875.5
2011-06-09,680022.4
2011-06-10,587369.45
2011-06-12,624375.15
2011-06-13,683910.26
2011-06-14,847071.76
2011-06-15,757780.94
2011-06-16,757345.22
2011-06-17,647075.83
2011-06-20,498987.16
2011-06-21,500178.85
2011-06-22,535860.43
2011-06-23,594392.56
2011-06-24,553412.39
2011-06-27,391668.51
2011-06-28,609846.67
2011-06-29,554547.34
2011-06-30,560472.81
2011-07-01,1098771.55
2011-07-02,981377.52
2011-07-03,980164.49
2011-07-04,473243.1
2011-07-05,509203.27
2011-07-06,401200.68
2011-07-07,522674.92
2011-07-08,513989.93
2011-07-09,737008.65
2011-07-10,759569.61
2011-07-11,397205.74
2011-07-12,638563.16
2011-07-13,485115.95
2011-07-14,615094.82
2011-07-15,462056.55
2011-07-18,426003.67
2011-07-19,450550.05
2011-07-20,455397.7
2011-07-21,996159.26
2011-07-22,550945.03
2011-07-25,632617.43
2011-07-26,510851.5
2011-07-27,602303.81
2011-07-28,605194.74
2011-07-29,525096.33
2011-08-01,473684.45
2011-08-02,769093.66
2011-08-03,953109.11
2011-08-04,874189.12
2011-08-05,979577.79
2011-08-06,867875.5
2011-08-07,513989.93
2011-08-08,1050320.49
2011-08-09,1292988.63
2011-08-10,1210089.8
2011-08-11,
2011-08-12,1011925.14
2011-08-15,628013.07
2011-08-16,671436.21
2011-08-17,827379.64
2011-08-18,901411.24
2011-08-19,899271.59
2011-08-22,814427.04
2011-08-23,734591.22
2011-08-24,649464.61
2011-08-25,634553.58
2011-08-26,564200.18
2011-08-29,158115.42
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,541350.4
2011-09-03,1276871.85
2011-09-05,528892.08
2011-09-06,680022.4
2011-09-07,737008.65
2011-09-08,873579.64
2011-09-09,816531.21
2011-09-11,
2011-09-12,673550.28
2011-09-13,742344.83
2011-09-14,814625.56
2011-09-15,725732.9
2011-09-16,666295.14
2011-09-19,690408.0
2011-09-20,1440383.57
2011-09-21,948724.91
2011-09-22,896682.96
2011-09-23,923181.69
2011-09-26,774110.33
2011-09-27,695000.66
2011-09-28,868945.89
2011-09-29,760412.36
2011-09-30,758384.09
2011-10-01,1082420.93
2011-10-02,680681.83
2011-10-03,805107.03
2011-10-04,782238.23
2011-10-05,715929.94
2011-10-06,587369.45
2011-10-07,759569.61
2011-10-08,1210089.8
2011-10-10,664546.32
2011-10-11,652623.93
2011-10-12,743860.36
2011-10-13,863765.88
2011-10-14,720004.94
2011-10-17,795472.41
2011-10-18,793093.03
2011-10-19,762671.69
2011-10-20,716325.23
2011-10-21,700654.85
2011-10-24,704055.37
2011-10-25,779495.71
2011-10-26,661758.18
2011-10-27,789079.4
2011-10-28,357533.44
2011-10-31,774880.91
2011-11-01,823184.08
2011-11-02,744216.9
2011-11-03,815782.84
2011-11-04,643117.37
2011-11-05,930489.91
2011-11-07,397205.74
2011-11-08,1061850.3
2011-11-09,
2011-11-10,652623.93
2011-11-11,608327.1
2011-11-14,634553.86
2011-11-15,581338.81
2011-11-16,670945.62
2011-11-17,649722.08
2011-11-18,526489.72
2011-11-21,583270.81
2011-11-22,716874.02
2011-11-23,754146.71
2011-11-24,725898.47
2011-11-25,824464.57
2011-11-28,607173.09
2011-11-29,623189.53
2011-11-30,991640.58
2011-12-01,759834.66
2011-12-02,727945.12
2011-12-04,962063.58
2011-12-05,836240.33
2011-12-06,624375.15
2011-12-07,662035.04
2011-12-08,690440.02
2011-12-09,626119.2
2011-12-10,743860.36
2011-12-12,543030.31
2011-12-13,700407.03
2011-12-14,633756.2
2011-12-15,655988.93
2011-12-16,556896.51
2011-12-19,508017.36
2011-12-20,621485.3
2011-12-21,718454.87
2011-12-22,504899.34
2011-12-23,437492.16
2011-12-26,321136.58
2011-12-27,404679.49
2011-12-28,512404.71
2011-12-29,394581.96
2011-12-30,362302.56
2012-01-02,922540.11
2012-01-03,877577.35
2012-01-04,628512.98
2012-01-05,571072.76
2012-01-06,638497.92
2012-01-08,505614.16
2012-01-09,695911.42
2012-01-10,577759.13
2012-01-11,787819.01
2012-01-12,799774.0
2012-01-13,705551.7
2012-01-16,657796.08
2012-01-17,826540.18
2012-01-18,942506.98
2012-01-19,982048.14
2012-01-20,801034.18
2012-01-23,800414.07
2012-01-24,735876.68
2012-01-25,783764.31
2012-01-26,1090758.04
2012-01-27,827205.68
2012-01-30,693471.08
2012-01-31,899098.32
2012-02-01,922540.11
2012-02-02,1165971.72
2012-02-03,960405.98
2012-02-04,838490.46
2012-02-05,651168.93
2012-02-06,763320.25
2012-02-07,573473.43
2012-02-08,812596.82
2012-02-09,1221674.65
2012-02-10,610611.92
2012-02-11,669526.84
2012-02-13,820065.3
2012-02-14,987210.44
2012-02-15,794482.16
2012-02-16,942058.89
2012-02-17,884153.24
2012-02-20,1055199.45
2012-02-21,1063781.5
2012-02-22,1009880.66
2012-02-23,820515.02
2012-02-24,836921.63
2012-02-27,877511.93
2012-02-28,788335.27
